Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group),To (Reference group),Cigarette Use Prevalence % (Reference group),Disparity Value,Mean Disparity Value (Focus Group),region
2021,New York,Employment,Homemaker or Student,7,Unable to work,25,0.3,0.525,Northeast
2021,New York,Employment,Homemaker or Student,7,Unemployed,19,0.4,0.525,Northeast
2021,New York,Employment,Retired,9,Employed or Self,11.4,0.8,0.75,Northeast
2021,New York,Employment,Retired,9,Homemaker or Student,7,1.3,0.75,Northeast
2021,New York,Employment,Retired,9,Unable to work,25,0.4,0.75,Northeast
2021,New York,Employment,Retired,9,Unemployed,19,0.5,0.75,Northeast
2021,New York,Employment,Unable to work,25,Employed or Self,11.4,2.2,2.475,Northeast
2021,New York,Employment,Unable to work,25,Homemaker or Student,7,3.6,2.475,Northeast
2021,New York,Employment,Unable to work,25,Retired,9,2.8,2.475,Northeast
2021,New York,Employment,Unable to work,25,Unemployed,19,1.3,2.475,Northeast
2021,New York,Employment,Unemployed,19,Employed or Self,11.4,1.7,1.825,Northeast
2021,New York,Employment,Unemployed,19,Homemaker or Student,7,2.7,1.825,Northeast
2021,New York,Employment,Unemployed,19,Retired,9,2.1,1.825,Northeast
2021,New York,Employment,Unemployed,19,Unable to work,25,0.8,1.825,Northeast
2021,North Carolina,Employment,Employed or Self,14.4,Homemaker or Student,9.4,1.5,1.05,South
2021,North Carolina,Employment,Employed or Self,14.4,Retired,9.1,1.6,1.05,South
2021,North Carolina,Employment,Employed or Self,14.4,Unable to work,30.6,0.5,1.05,South
2021,North Carolina,Employment,Employed or Self,14.4,Unemployed,22.9,0.6,1.05,South
2021,North Carolina,Employment,Homemaker or Student,9.4,Employed or Self,14.4,0.7,0.6,South
2021,North Carolina,Employment,Homemaker or Student,9.4,Retired,9.1,1,0.6,South
2021,North Carolina,Employment,Homemaker or Student,9.4,Unable to work,30.6,0.3,0.6,South
2021,North Carolina,Employment,Homemaker or Student,9.4,Unemployed,22.9,0.4,0.6,South
2021,North Carolina,Employment,Retired,9.1,Employed or Self,14.4,0.6,0.575,South
2021,North Carolina,Employment,Retired,9.1,Homemaker or Student,9.4,1,0.575,South
2021,North Carolina,Employment,Retired,9.1,Unable to work,30.6,0.3,0.575,South
2021,North Carolina,Employment,Retired,9.1,Unemployed,22.9,0.4,0.575,South
2021,North Carolina,Employment,Unable to work,30.6,Employed or Self,14.4,2.1,2.525,South
2021,North Carolina,Employment,Unable to work,30.6,Homemaker or Student,9.4,3.3,2.525,South
2021,North Carolina,Employment,Unable to work,30.6,Retired,9.1,3.4,2.525,South
2021,North Carolina,Employment,Unable to work,30.6,Unemployed,22.9,1.3,2.525,South
2021,North Carolina,Employment,Unemployed,22.9,Employed or Self,14.4,1.6,1.8,South
2021,North Carolina,Employment,Unemployed,22.9,Homemaker or Student,9.4,2.4,1.8,South
2021,North Carolina,Employment,Unemployed,22.9,Retired,9.1,2.5,1.8,South
2021,North Carolina,Employment,Unemployed,22.9,Unable to work,30.6,0.7,1.8,South
2021,North Dakota,Employment,Employed or Self,15.4,Homemaker or Student,9.8,1.6,1.075,Midwest
2021,North Dakota,Employment,Employed or Self,15.4,Retired,8,1.9,1.075,Midwest
2021,North Dakota,Employment,Employed or Self,15.4,Unable to work,34.5,0.4,1.075,Midwest
2021,North Dakota,Employment,Employed or Self,15.4,Unemployed,34.8,0.4,1.075,Midwest
2021,North Dakota,Employment,Homemaker or Student,9.8,Employed or Self,15.4,0.6,0.6,Midwest
2021,North Dakota,Employment,Homemaker or Student,9.8,Retired,8,1.2,0.6,Midwest
2021,North Dakota,Employment,Homemaker or Student,9.8,Unable to work,34.5,0.3,0.6,Midwest
2021,North Dakota,Employment,Homemaker or Student,9.8,Unemployed,34.8,0.3,0.6,Midwest
2021,North Dakota,Employment,Retired,8,Employed or Self,15.4,0.5,0.425,Midwest
2021,North Dakota,Employment,Retired,8,Homemaker or Student,9.8,0.8,0.425,Midwest
2021,North Dakota,Employment,Retired,8,Unable to work,34.5,0.2,0.425,Midwest
2021,North Dakota,Employment,Retired,8,Unemployed,34.8,0.2,0.425,Midwest
2021,North Dakota,Employment,Unable to work,34.5,Employed or Self,15.4,2.2,2.75,Midwest
2021,North Dakota,Employment,Unable to work,34.5,Homemaker or Student,9.8,3.5,2.75,Midwest
2021,North Dakota,Employment,Unable to work,34.5,Retired,8,4.3,2.75,Midwest
2021,North Dakota,Employment,Unable to work,34.5,Unemployed,34.8,1,2.75,Midwest
2021,North Dakota,Employment,Unemployed,34.8,Employed or Self,15.4,2.3,2.825,Midwest
2021,North Dakota,Employment,Unemployed,34.8,Homemaker or Student,9.8,3.6,2.825,Midwest
2021,North Dakota,Employment,Unemployed,34.8,Retired,8,4.4,2.825,Midwest
2021,North Dakota,Employment,Unemployed,34.8,Unable to work,34.5,1,2.825,Midwest
2021,Ohio,Employment,Employed or Self,16.5,Homemaker or Student,12.6,1.3,0.85,Midwest
2021,Ohio,Employment,Employed or Self,16.5,Retired,13.3,1.2,0.85,Midwest
2021,Ohio,Employment,Employed or Self,16.5,Unable to work,36.4,0.5,0.85,Midwest
2021,Ohio,Employment,Employed or Self,16.5,Unemployed,38.4,0.4,0.85,Midwest
2021,Ohio,Employment,Homemaker or Student,12.6,Employed or Self,16.5,0.8,0.575,Midwest
2021,Ohio,Employment,Homemaker or Student,12.6,Retired,13.3,0.9,0.575,Midwest
2021,Ohio,Employment,Homemaker or Student,12.6,Unable to work,36.4,0.3,0.575,Midwest
2021,Ohio,Employment,Homemaker or Student,12.6,Unemployed,38.4,0.3,0.575,Midwest
2021,Ohio,Employment,Retired,13.3,Employed or Self,16.5,0.8,0.65,Midwest
2021,Ohio,Employment,Retired,13.3,Homemaker or Student,12.6,1.1,0.65,Midwest
2021,Ohio,Employment,Retired,13.3,Unable to work,36.4,0.4,0.65,Midwest
2021,Ohio,Employment,Retired,13.3,Unemployed,38.4,0.3,0.65,Midwest
2021,Ohio,Employment,Unable to work,36.4,Employed or Self,16.5,2.2,2.175,Midwest
2021,Ohio,Employment,Unable to work,36.4,Homemaker or Student,12.6,2.9,2.175,Midwest
2021,Ohio,Employment,Unable to work,36.4,Retired,13.3,2.7,2.175,Midwest
2021,Ohio,Employment,Unable to work,36.4,Unemployed,38.4,0.9,2.175,Midwest
2021,Ohio,Employment,Unemployed,38.4,Employed or Self,16.5,2.3,2.325,Midwest
2021,Ohio,Employment,Unemployed,38.4,Homemaker or Student,12.6,3,2.325,Midwest
2021,Ohio,Employment,Unemployed,38.4,Retired,13.3,2.9,2.325,Midwest
2021,Ohio,Employment,Unemployed,38.4,Unable to work,36.4,1.1,2.325,Midwest
2021,Oklahoma,Employment,Employed or Self,15.2,Homemaker or Student,15.3,1,0.825,South
2021,Oklahoma,Employment,Employed or Self,15.2,Retired,13.2,1.2,0.825,South
2021,Oklahoma,Employment,Employed or Self,15.2,Unable to work,33.6,0.5,0.825,South
2021,Oklahoma,Employment,Employed or Self,15.2,Unemployed,26.1,0.6,0.825,South
2021,Oklahoma,Employment,Homemaker or Student,15.3,Employed or Self,15.2,1,0.825,South
2021,Oklahoma,Employment,Homemaker or Student,15.3,Retired,13.2,1.2,0.825,South
2021,Oklahoma,Employment,Homemaker or Student,15.3,Unable to work,33.6,0.5,0.825,South
2021,Oklahoma,Employment,Homemaker or Student,15.3,Unemployed,26.1,0.6,0.825,South
2021,Oklahoma,Employment,Retired,13.2,Employed or Self,15.2,0.9,0.675,South
2021,Oklahoma,Employment,Retired,13.2,Homemaker or Student,15.3,0.9,0.675,South
2021,Oklahoma,Employment,Retired,13.2,Unable to work,33.6,0.4,0.675,South
2021,Oklahoma,Employment,Retired,13.2,Unemployed,26.1,0.5,0.675,South
2021,Oklahoma,Employment,Unable to work,33.6,Employed or Self,15.2,2.2,2.05,South
2021,Oklahoma,Employment,Unable to work,33.6,Homemaker or Student,15.3,2.2,2.05,South
2021,Oklahoma,Employment,Unable to work,33.6,Retired,13.2,2.5,2.05,South
2021,Oklahoma,Employment,Unable to work,33.6,Unemployed,26.1,1.3,2.05,South
2021,Oklahoma,Employment,Unemployed,26.1,Employed or Self,15.2,1.7,1.55,South
2021,Oklahoma,Employment,Unemployed,26.1,Homemaker or Student,15.3,1.7,1.55,South
2021,Oklahoma,Employment,Unemployed,26.1,Retired,13.2,2,1.55,South
2021,Oklahoma,Employment,Unemployed,26.1,Unable to work,33.6,0.8,1.55,South
2021,Oregon,Employment,Employed or Self,11.9,Homemaker or Student,7.8,1.5,0.975,West
2021,Oregon,Employment,Employed or Self,11.9,Retired,9,1.3,0.975,West
2021,Oregon,Employment,Employed or Self,11.9,Unable to work,26,0.5,0.975,West
2021,Oregon,Employment,Employed or Self,11.9,Unemployed,21.6,0.6,0.975,West
2021,Oregon,Employment,Homemaker or Student,7.8,Employed or Self,11.9,0.7,0.575,West
2021,Oregon,Employment,Homemaker or Student,7.8,Retired,9,0.9,0.575,West
2021,Oregon,Employment,Homemaker or Student,7.8,Unable to work,26,0.3,0.575,West
2021,Oregon,Employment,Homemaker or Student,7.8,Unemployed,21.6,0.4,0.575,West
2021,Oregon,Employment,Retired,9,Employed or Self,11.9,0.8,0.675,West
2021,Oregon,Employment,Retired,9,Homemaker or Student,7.8,1.2,0.675,West
2021,Oregon,Employment,Retired,9,Unable to work,26,0.3,0.675,West
2021,Oregon,Employment,Retired,9,Unemployed,21.6,0.4,0.675,West
2021,Oregon,Employment,Unable to work,26,Employed or Self,11.9,2.2,2.4,West
2021,Oregon,Employment,Unable to work,26,Homemaker or Student,7.8,3.3,2.4,West
2021,Oregon,Employment,Unable to work,26,Retired,9,2.9,2.4,West
2021,Oregon,Employment,Unable to work,26,Unemployed,21.6,1.2,2.4,West
2021,Oregon,Employment,Unemployed,21.6,Employed or Self,11.9,1.8,1.95,West
2021,Oregon,Employment,Unemployed,21.6,Homemaker or Student,7.8,2.8,1.95,West
2021,Oregon,Employment,Unemployed,21.6,Retired,9,2.4,1.95,West
2021,Oregon,Employment,Unemployed,21.6,Unable to work,26,0.8,1.95,West
2021,Pennsylvania,Employment,Employed or Self,14.7,Homemaker or Student,8.1,1.8,1.075,Northeast
2021,Pennsylvania,Employment,Employed or Self,14.7,Retired,10.2,1.4,1.075,Northeast
2021,Pennsylvania,Employment,Employed or Self,14.7,Unable to work,31.3,0.5,1.075,Northeast
2021,Pennsylvania,Employment,Employed or Self,14.7,Unemployed,24.8,0.6,1.075,Northeast
2021,Pennsylvania,Employment,Homemaker or Student,8.1,Employed or Self,14.7,0.6,0.5,Northeast
2021,Pennsylvania,Employment,Homemaker or Student,8.1,Retired,10.2,0.8,0.5,Northeast
2021,Pennsylvania,Employment,Homemaker or Student,8.1,Unable to work,31.3,0.3,0.5,Northeast
2021,Pennsylvania,Employment,Homemaker or Student,8.1,Unemployed,24.8,0.3,0.5,Northeast
2021,Pennsylvania,Employment,Retired,10.2,Employed or Self,14.7,0.7,0.675,Northeast
2021,Pennsylvania,Employment,Retired,10.2,Homemaker or Student,8.1,1.3,0.675,Northeast
2021,Pennsylvania,Employment,Retired,10.2,Unable to work,31.3,0.3,0.675,Northeast
2021,Pennsylvania,Employment,Retired,10.2,Unemployed,24.8,0.4,0.675,Northeast
2021,Pennsylvania,Employment,Unable to work,31.3,Employed or Self,14.7,2.1,2.6,Northeast
2021,Pennsylvania,Employment,Unable to work,31.3,Homemaker or Student,8.1,3.9,2.6,Northeast
2021,Pennsylvania,Employment,Unable to work,31.3,Retired,10.2,3.1,2.6,Northeast
2021,Pennsylvania,Employment,Unable to work,31.3,Unemployed,24.8,1.3,2.6,Northeast
2021,Pennsylvania,Employment,Unemployed,24.8,Employed or Self,14.7,1.7,2,Northeast
2021,Pennsylvania,Employment,Unemployed,24.8,Homemaker or Student,8.1,3.1,2,Northeast
2021,Pennsylvania,Employment,Unemployed,24.8,Retired,10.2,2.4,2,Northeast
2021,Pennsylvania,Employment,Unemployed,24.8,Unable to work,31.3,0.8,2,Northeast
2021,Rhode Island,Employment,Employed or Self,12,Homemaker or Student,NA,NA,NA,Northeast
2021,Rhode Island,Employment,Employed or Self,12,Retired,7.8,1.5,NA,Northeast
2021,Rhode Island,Employment,Employed or Self,12,Unable to work,29.9,0.4,NA,Northeast
2021,Rhode Island,Employment,Employed or Self,12,Unemployed,16.9,0.7,NA,Northeast
2021,Rhode Island,Employment,Homemaker or Student,NA,Employed or Self,12,NA,NA,Northeast
2021,Rhode Island,Employment,Homemaker or Student,NA,Retired,7.8,NA,NA,Northeast
2021,Rhode Island,Employment,Homemaker or Student,NA,Unable to work,29.9,NA,NA,Northeast
2021,Rhode Island,Employment,Homemaker or Student,NA,Unemployed,16.9,NA,NA,Northeast
2021,Rhode Island,Employment,Retired,7.8,Employed or Self,12,0.7,NA,Northeast
2021,Rhode Island,Employment,Retired,7.8,Homemaker or Student,NA,NA,NA,Northeast
2021,Rhode Island,Employment,Retired,7.8,Unable to work,29.9,0.3,NA,Northeast
2021,Rhode Island,Employment,Retired,7.8,Unemployed,16.9,0.5,NA,Northeast
2021,Rhode Island,Employment,Unable to work,29.9,Employed or Self,12,2.5,NA,Northeast
2021,Rhode Island,Employment,Unable to work,29.9,Homemaker or Student,NA,NA,NA,Northeast
2021,Rhode Island,Employment,Unable to work,29.9,Retired,7.8,3.8,NA,Northeast
2021,Rhode Island,Employment,Unable to work,29.9,Unemployed,16.9,1.8,NA,Northeast
2021,Rhode Island,Employment,Unemployed,16.9,Employed or Self,12,1.4,NA,Northeast
2021,Rhode Island,Employment,Unemployed,16.9,Homemaker or Student,NA,NA,NA,Northeast
2021,Rhode Island,Employment,Unemployed,16.9,Retired,7.8,2.2,NA,Northeast
2021,Rhode Island,Employment,Unemployed,16.9,Unable to work,29.9,0.6,NA,Northeast
2021,South Carolina,Employment,Employed or Self,15.7,Homemaker or Student,8.1,1.9,1.175,South
2021,South Carolina,Employment,Employed or Self,15.7,Retired,8.9,1.8,1.175,South
2021,South Carolina,Employment,Employed or Self,15.7,Unable to work,28.6,0.5,1.175,South
2021,South Carolina,Employment,Employed or Self,15.7,Unemployed,34.4,0.5,1.175,South
2021,South Carolina,Employment,Homemaker or Student,8.1,Employed or Self,15.7,0.5,0.475,South
2021,South Carolina,Employment,Homemaker or Student,8.1,Retired,8.9,0.9,0.475,South
2021,South Carolina,Employment,Homemaker or Student,8.1,Unable to work,28.6,0.3,0.475,South
2021,South Carolina,Employment,Homemaker or Student,8.1,Unemployed,34.4,0.2,0.475,South
2021,South Carolina,Employment,Retired,8.9,Employed or Self,15.7,0.6,0.575,South
2021,South Carolina,Employment,Retired,8.9,Homemaker or Student,8.1,1.1,0.575,South
2021,South Carolina,Employment,Retired,8.9,Unable to work,28.6,0.3,0.575,South
2021,South Carolina,Employment,Retired,8.9,Unemployed,34.4,0.3,0.575,South
2021,South Carolina,Employment,Unable to work,28.6,Employed or Self,15.7,1.8,2.325,South
2021,South Carolina,Employment,Unable to work,28.6,Homemaker or Student,8.1,3.5,2.325,South
2021,South Carolina,Employment,Unable to work,28.6,Retired,8.9,3.2,2.325,South
2021,South Carolina,Employment,Unable to work,28.6,Unemployed,34.4,0.8,2.325,South
2021,South Carolina,Employment,Unemployed,34.4,Employed or Self,15.7,2.2,2.875,South
2021,South Carolina,Employment,Unemployed,34.4,Homemaker or Student,8.1,4.2,2.875,South
2021,South Carolina,Employment,Unemployed,34.4,Retired,8.9,3.9,2.875,South
2021,South Carolina,Employment,Unemployed,34.4,Unable to work,28.6,1.2,2.875,South
2021,South Dakota,Employment,Employed or Self,16,Homemaker or Student,6.9,2.3,1.25,Midwest
2021,South Dakota,Employment,Employed or Self,16,Retired,8.3,1.9,1.25,Midwest
2021,South Dakota,Employment,Employed or Self,16,Unable to work,38.2,0.4,1.25,Midwest
2021,South Dakota,Employment,Employed or Self,16,Unemployed,42.7,0.4,1.25,Midwest
2021,South Dakota,Employment,Homemaker or Student,6.9,Employed or Self,16,0.4,0.4,Midwest
2021,South Dakota,Employment,Homemaker or Student,6.9,Retired,8.3,0.8,0.4,Midwest
2021,South Dakota,Employment,Homemaker or Student,6.9,Unable to work,38.2,0.2,0.4,Midwest
2021,South Dakota,Employment,Homemaker or Student,6.9,Unemployed,42.7,0.2,0.4,Midwest
2021,South Dakota,Employment,Retired,8.3,Employed or Self,16,0.5,0.525,Midwest
2021,South Dakota,Employment,Retired,8.3,Homemaker or Student,6.9,1.2,0.525,Midwest
2021,South Dakota,Employment,Retired,8.3,Unable to work,38.2,0.2,0.525,Midwest
2021,South Dakota,Employment,Retired,8.3,Unemployed,42.7,0.2,0.525,Midwest
2021,South Dakota,Employment,Unable to work,38.2,Employed or Self,16,2.4,3.35,Midwest
2021,South Dakota,Employment,Unable to work,38.2,Homemaker or Student,6.9,5.5,3.35,Midwest
2021,South Dakota,Employment,Unable to work,38.2,Retired,8.3,4.6,3.35,Midwest
2021,South Dakota,Employment,Unable to work,38.2,Unemployed,42.7,0.9,3.35,Midwest
2021,South Dakota,Employment,Unemployed,42.7,Employed or Self,16,2.7,3.775,Midwest
2021,South Dakota,Employment,Unemployed,42.7,Homemaker or Student,6.9,6.2,3.775,Midwest
2021,South Dakota,Employment,Unemployed,42.7,Retired,8.3,5.1,3.775,Midwest
2021,South Dakota,Employment,Unemployed,42.7,Unable to work,38.2,1.1,3.775,Midwest
2021,Tennessee,Employment,Employed or Self,17.8,Homemaker or Student,17.2,1,0.825,South
2021,Tennessee,Employment,Employed or Self,17.8,Retired,14.4,1.2,0.825,South
2021,Tennessee,Employment,Employed or Self,17.8,Unable to work,35.5,0.5,0.825,South
2021,Tennessee,Employment,Employed or Self,17.8,Unemployed,31.2,0.6,0.825,South
2021,Tennessee,Employment,Homemaker or Student,17.2,Employed or Self,17.8,1,0.825,South
2021,Tennessee,Employment,Homemaker or Student,17.2,Retired,14.4,1.2,0.825,South
2021,Tennessee,Employment,Homemaker or Student,17.2,Unable to work,35.5,0.5,0.825,South
2021,Tennessee,Employment,Homemaker or Student,17.2,Unemployed,31.2,0.6,0.825,South
2021,Tennessee,Employment,Retired,14.4,Employed or Self,17.8,0.8,0.625,South
2021,Tennessee,Employment,Retired,14.4,Homemaker or Student,17.2,0.8,0.625,South
2021,Tennessee,Employment,Retired,14.4,Unable to work,35.5,0.4,0.625,South
2021,Tennessee,Employment,Retired,14.4,Unemployed,31.2,0.5,0.625,South
2021,Tennessee,Employment,Unable to work,35.5,Employed or Self,17.8,2,1.925,South
2021,Tennessee,Employment,Unable to work,35.5,Homemaker or Student,17.2,2.1,1.925,South
2021,Tennessee,Employment,Unable to work,35.5,Retired,14.4,2.5,1.925,South
2021,Tennessee,Employment,Unable to work,35.5,Unemployed,31.2,1.1,1.925,South
2021,Tennessee,Employment,Unemployed,31.2,Employed or Self,17.8,1.8,1.675,South
2021,Tennessee,Employment,Unemployed,31.2,Homemaker or Student,17.2,1.8,1.675,South
2021,Tennessee,Employment,Unemployed,31.2,Retired,14.4,2.2,1.675,South
2021,Tennessee,Employment,Unemployed,31.2,Unable to work,35.5,0.9,1.675,South
2021,Texas,Employment,Employed or Self,13.7,Homemaker or Student,6.8,2,1.225,South
2021,Texas,Employment,Employed or Self,13.7,Retired,8.2,1.7,1.225,South
2021,Texas,Employment,Employed or Self,13.7,Unable to work,28.3,0.5,1.225,South
2021,Texas,Employment,Employed or Self,13.7,Unemployed,19.9,0.7,1.225,South
2021,Texas,Employment,Homemaker or Student,6.8,Employed or Self,13.7,0.5,0.45,South
2021,Texas,Employment,Homemaker or Student,6.8,Retired,8.2,0.8,0.45,South
2021,Texas,Employment,Homemaker or Student,6.8,Unable to work,28.3,0.2,0.45,South
2021,Texas,Employment,Homemaker or Student,6.8,Unemployed,19.9,0.3,0.45,South
2021,Texas,Employment,Retired,8.2,Employed or Self,13.7,0.6,0.625,South
2021,Texas,Employment,Retired,8.2,Homemaker or Student,6.8,1.2,0.625,South
2021,Texas,Employment,Retired,8.2,Unable to work,28.3,0.3,0.625,South
2021,Texas,Employment,Retired,8.2,Unemployed,19.9,0.4,0.625,South
2021,Texas,Employment,Unable to work,28.3,Employed or Self,13.7,2.1,2.8,South
2021,Texas,Employment,Unable to work,28.3,Homemaker or Student,6.8,4.2,2.8,South
2021,Texas,Employment,Unable to work,28.3,Retired,8.2,3.5,2.8,South
2021,Texas,Employment,Unable to work,28.3,Unemployed,19.9,1.4,2.8,South
2021,Texas,Employment,Unemployed,19.9,Employed or Self,13.7,1.5,1.875,South
2021,Texas,Employment,Unemployed,19.9,Homemaker or Student,6.8,2.9,1.875,South
2021,Texas,Employment,Unemployed,19.9,Retired,8.2,2.4,1.875,South
2021,Texas,Employment,Unemployed,19.9,Unable to work,28.3,0.7,1.875,South
2021,Utah,Employment,Employed or Self,7.6,Homemaker or Student,2.2,3.5,1.525,West
2021,Utah,Employment,Employed or Self,7.6,Retired,4.2,1.8,1.525,West
2021,Utah,Employment,Employed or Self,7.6,Unable to work,22.2,0.3,1.525,West
2021,Utah,Employment,Employed or Self,7.6,Unemployed,14.7,0.5,1.525,West
2021,Utah,Employment,Homemaker or Student,2.2,Employed or Self,7.6,0.3,0.25,West
2021,Utah,Employment,Homemaker or Student,2.2,Retired,4.2,0.5,0.25,West
2021,Utah,Employment,Homemaker or Student,2.2,Unable to work,22.2,0.1,0.25,West
2021,Utah,Employment,Homemaker or Student,2.2,Unemployed,14.7,0.1,0.25,West
2021,Utah,Employment,Retired,4.2,Employed or Self,7.6,0.6,0.75,West
2021,Utah,Employment,Retired,4.2,Homemaker or Student,2.2,1.9,0.75,West
2021,Utah,Employment,Retired,4.2,Unable to work,22.2,0.2,0.75,West
2021,Utah,Employment,Retired,4.2,Unemployed,14.7,0.3,0.75,West
2021,Utah,Employment,Unable to work,22.2,Employed or Self,7.6,2.9,4.95,West
2021,Utah,Employment,Unable to work,22.2,Homemaker or Student,2.2,10.1,4.95,West
